,date,tank1,tank2,tank3,tank4,tank5,tank6,tank7,tank8
123,2023-07-10 11:00:00,31.558780487804874,0.0,0.0,0.0,68.8687804878049,47.2323076923077,36.85097560975614,33.983170731707304
124,2023-07-11 11:00:00,34.18073170731707,0.0,0.0,0.0,72.23439024390245,49.516153846153856,39.98975609756102,36.853902439024374
125,2023-07-12 11:00:00,36.80268292682927,0.0,0.0,0.0,75.60000000000001,51.80000000000001,43.1285365853659,39.724634146341444
126,2023-07-13 11:00:00,22.924634146341468,0.0,0.0,0.0,0.0,22.11,27.76731707317078,27.295365853658513
127,2023-07-14 11:00:00,25.546585365853662,0.0,0.0,0.0,0.0,24.27,30.90609756097566,30.166097560975587
128,2023-07-15 11:00:00,28.168536585365857,0.0,0.0,0.0,0.0,26.43,34.04487804878054,33.03682926829266
129,2023-07-16 11:00:00,30.79048780487805,0.0,0.0,0.0,0.0,28.59,37.18365853658542,35.90756097560973
130,2023-07-17 11:00:00,33.412439024390245,0.0,0.0,0.0,0.0,30.75,40.3224390243903,38.778292682926796
131,2023-07-18 11:00:00,36.03439024390244,0.0,0.0,0.0,0.0,32.91,43.46121951219518,41.649024390243866
132,2023-07-19 11:00:00,38.65634146341464,0.0,0.0,0.0,0.0,35.06999999999999,46.60000000000006,44.519756097560936
133,2023-07-20 11:00:00,29.27829268292684,0.0,0.0,0.0,0.0,16.52999999999999,0.0,29.590487804878006
134,2023-07-21 11:00:00,31.900243902439033,0.0,0.0,0.0,0.0,18.68999999999999,0.0,32.46121951219508
135,2023-07-22 11:00:00,34.52219512195123,0.0,0.0,0.0,0.0,20.84999999999999,0.0,35.33195121951215
136,2023-07-23 11:00:00,37.144146341463426,0.0,0.0,0.0,0.0,23.00999999999999,0.0,38.20268292682922
137,2023-07-24 11:00:00,39.76609756097562,0.0,0.0,0.0,0.0,25.16999999999999,0.0,41.07341463414629
138,2023-07-25 11:00:00,42.38804878048782,0.0,0.0,0.0,0.0,27.32999999999999,0.0,43.94414634146336
139,2023-07-26 11:00:00,45.01000000000002,0.0,0.0,0.0,0.0,29.48999999999999,0.0,46.81487804878043
140,2023-07-27 11:00:00,0.0,0.0,0.0,0.0,0.0,31.64999999999999,0.0,29.4856097560975
141,2023-07-28 11:00:00,0.0,0.0,0.0,0.0,0.0,33.80999999999999,0.0,32.35634146341457
142,2023-07-29 11:00:00,0.0,0.0,0.0,0.0,0.0,35.969999999999985,0.0,35.22707317073164
143,2023-07-30 11:00:00,0.0,0.0,0.0,0.0,0.0,38.12999999999998,0.0,38.09780487804871
144,2023-07-31 11:00:00,0.0,0.0,0.0,0.0,0.0,40.28999999999998,0.0,40.96853658536578
145,2023-08-01 11:00:00,0.0,0.0,0.0,0.0,0.0,42.449999999999974,0.0,43.83926829268285
146,2023-08-02 11:00:00,0.0,0.0,0.0,0.0,0.0,44.60999999999997,0.0,46.70999999999992
147,2023-08-03 11:00:00,0.0,0.0,0.0,0.0,0.0,22.11,0.0,0.0
148,2023-08-04 11:00:00,0.0,0.0,0.0,0.0,0.0,25.175,0.0,0.0
149,2023-08-05 11:00:00,0.0,0.0,0.0,0.0,0.0,28.240000000000002,0.0,0.0
150,2023-08-06 11:00:00,0.0,0.0,0.0,0.0,0.0,31.305000000000003,0.0,0.0
151,2023-08-07 11:00:00,0.0,0.0,0.0,0.0,0.0,34.370000000000005,0.0,0.0
152,2023-08-08 11:00:00,0.0,0.0,0.0,0.0,0.0,37.435,0.0,0.0
153,2023-08-09 11:00:00,0.0,0.0,0.0,0.0,0.0,40.5,0.0,0.0
154,2023-08-10 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2023-08-11 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
